IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Limiti amministrativi 2014 delle province di Regione Lombardia,Limiti amministrativi 2015 delle province di Regione Lombardia
9991,Ozono,µg/m³,681,Moggio,1194,LC,Moggio,N,12/07/2006,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
9859,Monossido di Carbonio,mg/m³,673,Voghera - via Pozzoni,90,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",7,7
12613,Nikel,ng/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
6364,Ossidi di Azoto,µg/m³,517,Turbigo,141,MI,Turbigo,N,11/01/1990,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",4,4
6915,PM10 (SM2005),µg/m³,554,Saronno - via Santuario,212,VA,Saronno,N,16/12/2003,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",1,1
5577,Biossido di Azoto,µg/m³,574,Lecco - Via Amendola,214,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)",10,10
5801,Monossido di Carbonio,mg/m³,562,Mariano Comense,256,CO,Mariano Comense,S,18/12/1991,04/01/2012,5059472,514067,45.68865731381679,9.180657768638271,"(45.68865731381679, 9.180657768638271)",2,2
10507,Biossido di Azoto,µg/m³,1269,Dalmine - via Verdi,207,BG,Dalmine,N,12/02/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)",5,5
6248,Ossidi di Azoto,µg/m³,574,Lecco - Via Amendola,214,LC,Lecco,N,01/01/1991,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)",10,10
6368,Ossidi di Azoto,µg/m³,507,Villasanta $,176,MB,Villasanta,S,13/02/1990,20/06/2010,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)",12,12
6889,Biossido di Azoto,µg/m³,667,Marmirolo - Bosco Fontana,22,MN,Marmirolo,S,01/01/2003,30/07/2018,5007554,636848,45.20817903938493,10.74263625117323,"(45.20817903938493, 10.74263625117323)",9,9
6784,Ossidi di Azoto,µg/m³,652,Brescia - via Turati,154,BS,Brescia,N,01/10/1999,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)",6,6
5731,Ozono,µg/m³,566,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,S,01/08/1996,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)",2,2
6651,Particolato Totale Sospeso,µg/m³,503,Milano - P.zza  Zavattari,122,MI,Milano,S,11/05/1990,01/08/1999,5035847,511082,45.47606340509791,9.141786267186658,"(45.47606340509791, 9.141786267186658)",4,4
6948,PM10 (SM2005),µg/m³,644,Vigevano - viale  Petrarca,107,PV,Vigevano,S,06/06/2002,19/09/2013,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)",7,7
9880,Monossido di Carbonio,mg/m³,674,Monza - via Machiavelli,162,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)",12,12
5510,Biossido di Azoto,µg/m³,507,Villasanta $,176,MB,Villasanta,S,13/02/1990,20/06/2010,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)",12,12
10149,PM10 (SM2005),µg/m³,701,Ostiglia - via Colombo,14,MN,Ostiglia,S,01/01/2007,01/01/2017,4993316,668216,45.073311155731965,11.137034007299844,"(45.073311155731965, 11.137034007299844)",9,9
10352,PM10 (SM2005),µg/m³,517,Turbigo,141,MI,Turbigo,N,01/01/2008,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",4,4
6686,Biossido di Zolfo,µg/m³,642,Pavia - via Folperti,77,PV,Pavia,N,01/06/2002,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",7,7
5595,Biossido di Azoto,µg/m³,592,Treviglio,191,BG,Treviglio,N,02/06/1991,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)",5,5
10399,Particelle sospese PM2.5,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,20/12/2008,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
6425,Monossido di Carbonio,mg/m³,631,Piadena,30,CR,Piadena,S,19/05/1996,04/01/2012,4998295,608506,45.12979322367744,10.379831668522419,"(45.12979322367744, 10.379831668522419)",8,8
5963,Biossido di Azoto,µg/m³,631,Piadena,30,CR,Piadena,S,30/11/1992,30/07/2018,4998295,608506,45.12979322367744,10.379831668522419,"(45.12979322367744, 10.379831668522419)",8,8
5639,Biossido di Zolfo,µg/m³,509,Rivolta d` Adda - via Beccaria,101,CR,Rivolta d'Adda,S,14/12/1984,12/06/2008,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)",8,8
9918,Ossidi di Azoto,µg/m³,664,Mantova - p.zza Gramsci,18,MN,Mantova,N,08/06/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",9,9
5691,Biossido di Zolfo,µg/m³,608,Codogno - via Trento,59,LO,Codogno,N,13/01/2000,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)",11,11
5727,Ozono,µg/m³,543,Vimercate,194,MB,Vimercate,S,11/01/1995,01/01/2018,5051330,528723,45.614920870442226,9.368396161785157,"(45.614920870442226, 9.368396161785157)",12,12
5948,Biossido di Azoto,µg/m³,625,Casalmaggiore - via Volta $,23,CR,Casalmaggiore,S,19/05/1996,21/02/2007,4981793,612537,44.980660403835316,10.427376916159512,"(44.980660403835316, 10.427376916159512)",8,8
5598,Biossido di Azoto,µg/m³,595,Filago - via Don Milani,190,BG,Filago,N,06/03/1992,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",5,5
20005,BlackCarbon,µg/m³,548,Milano - via Senato,118,MI,Milano,N,30/09/2013,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",4,4
9854,Monossido di Carbonio,mg/m³,672,Cornale (Voghera Energia),74,PV,Cornale,N,29/07/2005,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",7,7
6841,Biossido di Azoto,µg/m³,659,Odolo,349,BS,Odolo,N,13/12/2013,,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)",6,6
5586,Biossido di Azoto,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,01/06/1989,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
12585,PM10 (SM2005),µg/m³,1303,Cremona - via Gerre Borghi,36,CR,Cremona,S,01/01/2012,01/01/2017,4995675,584111,45.10953938027215,10.069230734956498,"(45.10953938027215, 10.069230734956498)",8,8
5605,Biossido di Azoto,µg/m³,602,Melegnano,83,MI,Melegnano,S,13/01/2000,,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)",4,4
10077,PM10 (SM2005),µg/m³,694,Salionze,109,VR,Salionze,S,29/11/2006,01/01/2017,5029205,635124,45.40331375821289,10.72659797077939,"(45.40331375821289, 10.72659797077939)",,
5757,PM10,µg/m³,590,Ponte S.Pietro,225,BG,Ponte San Pietro,S,28/01/2000,17/10/2002,5060449,545762,45.696081938463465,9.587784018279269,"(45.696081938463465, 9.587784018279269)",5,5
6622,Particolato Totale Sospeso,µg/m³,573,Colico,229,LC,Colico,S,17/02/1991,03/10/2002,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)",10,10
5730,Ozono,µg/m³,564,Erba - via Battisti,279,CO,Erba,N,01/01/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)",2,2
6642,Particolato Totale Sospeso,µg/m³,542,Meda,222,MB,Meda,S,01/11/1995,04/02/1998,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
6779,Ossidi di Azoto,µg/m³,651,Brescia - via Triumplina $,175,BS,Brescia,S,16/01/1999,18/10/2005,5047187,596090,45.57158552261201,10.23148691302886,"(45.57158552261201, 10.23148691302886)",6,6
6328,Ossidi di Azoto,µg/m³,501,Milano - viale Marche,129,MI,Milano,N,18/09/1980,,5038105,514918,45.49631644365102,9.190933555313624,"(45.49631644365102, 9.190933555313624)",4,4
30159,Ossidi di Azoto,µg/m³,655,Darfo (aria),221,BS,Darfo Boario Terme,N,23/01/2013,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",6,6
5578,Biossido di Azoto,µg/m³,575,Nibionno,310,LC,Nibionno,S,20/12/1991,30/07/2018,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)",10,10
20427,Biossido di Zolfo,µg/m³,683,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,N,20/12/2017,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",4,4
9998,Benzene,µg/m³,683,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",4,4
12583,Ammoniaca,µg/m³,1303,Cremona - via Gerre Borghi,36,CR,Cremona,S,01/01/2012,01/01/2017,4995675,584111,45.10953938027215,10.069230734956498,"(45.10953938027215, 10.069230734956498)",8,8
5813,Monossido di Carbonio,mg/m³,511,Abbiategrasso,118,MI,Abbiategrasso,S,02/11/1997,25/06/2011,5026880,493223,45.395404490146184,8.913416566778292,"(45.395404490146184, 8.913416566778292)",4,4
6617,Particolato Totale Sospeso,µg/m³,587,Casnigo - via Europa $,514,BG,Casnigo,S,08/11/1989,03/01/2003,5073819,567412,45.81463898053286,9.867700614310943,"(45.81463898053286, 9.867700614310943)",5,5
10282,Ozono,µg/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
6954,PM10 (SM2005),µg/m³,661,Rezzato,147,BS,Rezzato,N,27/01/1997,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)",6,6
6944,PM10 (SM2005),µg/m³,632,Pizzighettone - via Formigara,45,CR,Pizzighettone,S,03/02/2000,02/01/2014,5003440,562333,45.18168712150796,9.793385935673802,"(45.18168712150796, 9.793385935673802)",8,8
5656,Biossido di Zolfo,µg/m³,553,Saronno - via Marconi,211,VA,Saronno,S,25/06/1993,18/12/2001,5052270,502902,45.62396968592561,9.037226525673523,"(45.62396968592561, 9.037226525673523)",1,1
5721,Ozono,µg/m³,545,Motta Visconti (aria),100,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)",4,4
5735,Ozono,µg/m³,576,Merate,279,LC,Merate,N,17/02/1991,,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)",10,10
5561,Biossido di Azoto,µg/m³,558,Busto Arsizio - Accam,206,VA,Busto Arsizio,N,06/12/1998,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",1,1
9807,Ossidi di Azoto,µg/m³,671,Mantova - Tridolino,22,MN,Mantova,S,23/04/2006,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)",9,9
10477,Monossido di Carbonio,mg/m³,1267,Turano,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)",11,11
5542,Biossido di Azoto,µg/m³,539,Milano - viale Liguria,115,MI,Milano,N,24/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",4,4
5683,Biossido di Zolfo,µg/m³,573,Colico,229,LC,Colico,N,17/02/1991,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)",10,10
5518,Biossido di Azoto,µg/m³,515,Pero,141,MI,Pero,S,10/12/1986,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)",4,4
5832,Monossido di Carbonio,mg/m³,514,Rho - via Statuto,152,MI,Rho,N,02/10/1991,,5041100,503483,45.523425662003476,9.044599871111005,"(45.523425662003476, 9.044599871111005)",4,4
12620,Arsenico,ng/m³,542,Meda,222,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
5638,Biossido di Zolfo,µg/m³,514,Rho - via Statuto,152,MI,Rho,S,18/10/1982,04/05/1999,5041100,503483,45.523425662003476,9.044599871111005,"(45.523425662003476, 9.044599871111005)",4,4
5538,Biossido di Azoto,µg/m³,535,Lacchiarella,97,MI,Lacchiarella,S,19/03/1999,30/07/2018,5019010,510542,45.32451741284727,9.134517264199278,"(45.32451741284727, 9.134517264199278)",4,4
10083,PM10 (SM2005),µg/m³,695,Ponti sul Mincio,113,MN,Ponti sul Mincio,N,20/12/2006,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)",9,9
9899,Ozono,µg/m³,609,Casirate d`Adda,108,BG,Casirate d'Adda,N,01/12/2005,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)",5,5
5710,Ozono,µg/m³,544,Cormano,153,MI,Cormano,N,03/11/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",4,4
6719,Monossido di Carbonio,mg/m³,644,Vigevano - viale  Petrarca,107,PV,Vigevano,S,24/01/2004,19/09/2013,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)",7,7
6322,Ossidi di Azoto,µg/m³,541,Limbiate,181,MB,Limbiate,S,24/11/1994,30/07/2018,5049330,509823,45.597443498230305,9.125948942472387,"(45.597443498230305, 9.125948942472387)",12,12
6404,Monossido di Carbonio,mg/m³,625,Casalmaggiore - via Volta $,23,CR,Casalmaggiore,S,19/05/1996,21/02/2007,4981793,612537,44.980660403835316,10.427376916159512,"(44.980660403835316, 10.427376916159512)",8,8
5628,Biossido di Zolfo,µg/m³,539,Milano - viale Liguria,115,MI,Milano,S,14/08/1991,05/05/1999,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",4,4
20442,Monossido di Azoto,µg/m³,681,Moggio,1194,LC,Moggio,N,16/03/2007,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
12675,Cadmio,ng/m³,1264,Sondrio - via Paribelli,290,SO,Sondrio,N,01/04/2008,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)",3,3
5680,Biossido di Zolfo,µg/m³,566,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,S,01/02/1995,05/02/2009,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)",2,2
12607,Nikel,ng/m³,546,Magenta,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
10177,Ossidi di Azoto,µg/m³,704,Sermide - via Dalla Chiesa,11,MN,Sermide,S,29/11/2006,01/01/2017,4986023,680789,45.004613731114105,11.294014707706845,"(45.004613731114105, 11.294014707706845)",9,9
5753,PM10,µg/m³,553,Saronno - via Marconi,211,VA,Saronno,S,22/11/2000,12/12/2003,5052270,502902,45.62396968592561,9.037226525673523,"(45.62396968592561, 9.037226525673523)",1,1
5800,Monossido di Carbonio,mg/m³,563,Fino Mornasco,304,CO,Fino Mornasco,S,20/12/1991,04/01/2012,5066055,503313,45.74804440954574,9.042592844183936,"(45.74804440954574, 9.042592844183936)",2,2
5514,Biossido di Azoto,µg/m³,511,Abbiategrasso,118,MI,Abbiategrasso,S,23/01/1998,30/07/2018,5026880,493223,45.395404490146184,8.913416566778292,"(45.395404490146184, 8.913416566778292)",4,4
6606,Particolato Totale Sospeso,µg/m³,591,Seriate,256,BG,Seriate,S,20/11/1991,27/01/2000,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)",5,5
6280,Ossidi di Azoto,µg/m³,604,Tavazzano,85,LO,Tavazzano con Villavesco,N,13/01/2000,,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)",11,11
6632,Particolato Totale Sospeso,µg/m³,604,Tavazzano,85,LO,Tavazzano con Villavesco,S,13/01/2000,24/03/2005,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)",11,11
6762,Biossido di Zolfo,µg/m³,649,Brescia - Broletto,149,BS,Brescia,S,01/01/1983,06/06/2000,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)",6,6
9891,PM10 (SM2005),µg/m³,552,Varese - Vidoletti,425,VA,Varese,S,01/05/2006,01/04/2010,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)",1,1
6613,Particolato Totale Sospeso,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,S,22/06/2004,02/07/2000,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
6428,Ossidi di Azoto,µg/m³,633,Soresina,70,CR,Soresina,N,01/01/2002,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
10300,Monossido di Carbonio,mg/m³,660,Ospitaletto,155,BS,Ospitaletto,S,02/08/2007,30/07/2018,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)",6,6
5959,Biossido di Zolfo,µg/m³,629,Crema - via XI febbraio,79,CR,Crema,N,01/11/1992,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",8,8
5546,Biossido di Azoto,µg/m³,543,Vimercate,194,MB,Vimercate,S,23/12/1994,30/07/2018,5051330,528723,45.614920870442226,9.368396161785157,"(45.614920870442226, 9.368396161785157)",12,12
10155,Biossido di Azoto,µg/m³,702,Pieve di Coriano,16,MN,Pieve di Coriano,S,29/11/2006,,4988901,666747,45.03394281418463,11.116918109540054,"(45.03394281418463, 11.116918109540054)",9,9
10457,Ossidi di Azoto,µg/m³,1266,Bertonico,65,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296032,"(45.23349364130374, 9.666250375296032)",11,11
5662,Biossido di Zolfo,µg/m³,592,Treviglio,191,BG,Treviglio,N,02/06/1991,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)",5,5
6398,Ossidi di Azoto,µg/m³,554,Saronno - via Santuario,212,VA,Saronno,N,28/03/1997,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",1,1
5746,Ozono,µg/m³,557,Lonate Pozzolo,204,VA,Lonate Pozzolo,S,13/12/1996,17/08/2005,5048975,479783,45.59402351710858,8.7407965765392,"(45.59402351710858, 8.7407965765392)",1,1
10167,Biossido di Azoto,µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
6298,Ossidi di Azoto,µg/m³,529,Cinisello Balsamo,149,MI,Cinisello Balsamo,S,24/11/1988,01/01/2017,5044335,517778,45.55232578741208,9.227764233272634,"(45.55232578741208, 9.227764233272634)",4,4
6625,Particolato Totale Sospeso,µg/m³,576,Merate,279,LC,Merate,S,17/02/1991,01/11/1999,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)",10,10
10384,Benzene,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85,PV,Sannazzaro de' Burgondi,N,01/01/2007,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",7,7
17159,Particelle sospese PM2.5,µg/m³,633,Soresina,70,CR,Soresina,N,11/10/2012,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
17163,Benzene,µg/m³,655,Darfo (aria),221,BS,Darfo Boario Terme,N,05/10/2012,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",6,6
5673,Biossido di Zolfo,µg/m³,587,Casnigo - via Europa $,514,BG,Casnigo,S,08/11/1989,03/06/2003,5073819,567412,45.81463898053286,9.867700614310943,"(45.81463898053286, 9.867700614310943)",5,5
6649,Particolato Totale Sospeso,µg/m³,507,Villasanta $,176,MB,Villasanta,S,27/02/1990,24/07/2008,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)",12,12
5803,Monossido di Carbonio,mg/m³,577,Calolziocorte,215,LC,Calolziocorte,S,28/11/1994,04/01/2012,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)",10,10
9917,Ossidi di Azoto,µg/m³,663,Mantova - via Ariosto,18,MN,Mantova,N,05/06/2004,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",9,9
12591,Piombo,ng/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
6630,Particolato Totale Sospeso,µg/m³,602,Melegnano,83,MI,Melegnano,S,13/01/2000,01/01/2011,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)",4,4
6804,Ozono,µg/m³,654,Sarezzo - via Minelli,269,BS,Sarezzo,N,12/03/2004,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",6,6
10005,Biossido di Azoto,µg/m³,684,Truccazzano,105,MI,Truccazzano,S,17/02/2006,01/01/2018,5036889,536835,45.48455813667995,9.471348388974729,"(45.48455813667995, 9.471348388974729)",4,4
5663,Biossido di Zolfo,µg/m³,593,Ciserano,159,BG,Ciserano,S,13/06/1991,03/06/2003,5048846,547278,45.591548429500484,9.606127731575759,"(45.591548429500484, 9.606127731575759)",5,5
6354,Ossidi di Azoto,µg/m³,548,Milano - via Senato,118,MI,Milano,N,21/04/1995,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",4,4
10475,Biossido di Azoto,µg/m³,1267,Turano,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)",11,11
6246,Ossidi di Azoto,µg/m³,573,Colico,229,LC,Colico,N,06/11/1996,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)",10,10
5743,Ozono,µg/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,S,01/11/1993,19/05/2003,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
9919,Ossidi di Azoto,µg/m³,666,Porto Mantovano,29,MN,Porto Mantovano,S,05/06/2004,01/01/2017,5006244,641169,45.19554009017032,10.79726229869026,"(45.19554009017032, 10.79726229869026)",9,9
5681,Biossido di Zolfo,µg/m³,577,Calolziocorte,215,LC,Calolziocorte,S,01/06/1993,28/11/2002,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)",10,10
9831,PM10 (SM2005),µg/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,30/12/2004,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
5694,Biossido di Zolfo,µg/m³,602,Melegnano,83,MI,Melegnano,S,13/01/2000,08/11/2007,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)",4,4
6220,Ossidi di Azoto,µg/m³,584,Bergamo - via Garibaldi,249,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",5,5
6781,Biossido di Azoto,µg/m³,652,Brescia - via Turati,154,BS,Brescia,N,13/01/1999,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)",6,6
6419,Ossidi di Azoto,µg/m³,629,Crema - via XI febbraio,79,CR,Crema,N,01/01/2002,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",8,8
10166,Benzene,µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
5672,Biossido di Zolfo,µg/m³,586,Costa Volpino,192,BG,Costa Volpino,S,26/07/1993,03/06/2003,5075429,585212,45.82715793876258,10.09706172418631,"(45.82715793876258, 10.09706172418631)",5,5
6952,PM10 (SM2005),µg/m³,654,Sarezzo - via Minelli,269,BS,Sarezzo,N,23/06/2000,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",6,6
6935,PM10 (SM2005),µg/m³,592,Treviglio,191,BG,Treviglio,N,03/02/2000,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)",5,5
5690,Biossido di Zolfo,µg/m³,603,Castiraga,74,LO,Castiraga Vidardo,S,13/01/2000,11/04/2008,5012170,531404,45.26232519992153,9.400281323067924,"(45.26232519992153, 9.400281323067924)",11,11
9900,Ozono,µg/m³,508,Cassano d`Adda - Via di Vona,133,MI,Cassano d'Adda,S,01/12/2005,01/01/2018,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)",4,4
5597,Biossido di Azoto,µg/m³,594,Bergamo - via Goisis,290,BG,Bergamo,S,14/09/1996,30/07/2018,5062715,553620,45.715912469852206,9.688958745309764,"(45.715912469852206, 9.688958745309764)",5,5
6326,Ossidi di Azoto,µg/m³,546,Magenta,137,MI,Magenta,N,22/04/1995,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
5807,Monossido di Carbonio,mg/m³,576,Merate,279,LC,Merate,N,24/12/1991,,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)",10,10
10349,Particelle sospese PM2.5,µg/m³,527,Castano Primo,175,MI,Castano Primo,S,03/03/2007,01/01/2017,5043625,482522,45.54594268367404,8.776104584370271,"(45.54594268367404, 8.776104584370271)",4,4
6294,Ossidi di Azoto,µg/m³,512,Carate Brianza,250,MB,Carate Brianza,S,27/10/1994,30/07/2018,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)",12,12
6626,Particolato Totale Sospeso,µg/m³,575,Nibionno,310,LC,Nibionno,S,17/02/1991,28/12/1999,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)",10,10
10288,Ozono,µg/m³,706,Lecco - Via Sora,272,LC,Lecco,N,28/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",10,10
12685,Arsenico,ng/m³,633,Soresina,70,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
